Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
nkam5-sbb-28,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1244.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1244.40,,true,,,active
nety9-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1722.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1722.70,,true,,,active
nety7-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1509.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1509.10,,true,,,active
nety5-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1295.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1295.50,,true,,,active
nesi9-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1566.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1566.10,,true,,,active
nesi7-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1391.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1391.60,,true,,,active
nesi5-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1217.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1217.20,,true,,,active
nema9-sbb-34,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1690.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1690.20,,true,,,active
nema7-sbb-34,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1484.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1484.70,,true,,,active
nema5-sbb-34,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1279.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1279.20,,true,,,active
nela9-sbb-47,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1448.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1448.20,,true,,,active
nela7-sbb-47,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1303.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1303.20,,true,,,active
nela5-sbb-47,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1158.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1158.20,,true,,,active
nefr9-sbb-02,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1656.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1656.70,,true,,,active
nefr7-sbb-02,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1459.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1459.60,,true,,,active
nefr5-sbb-02,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1262.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1262.50,,true,,,active
nefo9-sbb-01,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1750.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1750.00,,true,,,active
nefo7-sbb-01,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1529.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1529.60,,true,,,active
nefo5-sbb-01,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1309.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1309.10,,true,,,active
nefl9-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1623.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1623.30,,true,,,active
nefl7-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1434.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1434.50,,true,,,active
nefl5-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1245.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1245.80,,true,,,active
nedr9-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1382.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1382.20,,true,,,active
nedr7-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1253.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1253.70,,true,,,active
nedr5-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1125.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1125.20,,true,,,active
leda9-sbb-32,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1696.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1696.80,,true,,,active
leda9-sbb-29,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1696.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1696.80,,true,,,active
leda9-sbb-27,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1696.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1696.80,,true,,,active
leda9-sbb-26,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1696.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1696.80,,true,,,active
leda9-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1696.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1696.80,,true,,,active
leda9-sbb-23,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1696.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1696.80,,true,,,active
leda9ff1313,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1696.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1696.80,,true,,,active
nkda7-sbb-32,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
nkda7-sbb-29,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
nkda7-sbb-27,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
nkda7-sbb-26,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
nkda7-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
nkda7-sbb-23,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
nkda7-sbb-22,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
nkda7-sbb-13,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
nkda7-sbb-12,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1513.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1513.30,,true,,,active
neda7-sbb-32,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1520.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1520.30,,true,,,active
neda7-sbb-29,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1520.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1520.30,,true,,,active
neda7-sbb-27,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1520.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1520.30,,true,,,active
neda7-sbb-26,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1520.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1520.30,,true,,,active
neda7-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1520.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1520.30,,true,,,active
neda7-sbb-23,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1520.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1520.30,,true,,,active
neda7-sbb-22,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1520.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1520.30,,true,,,active
neda7-sbb-13,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1520.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1520.30,,true,,,active
lkda7-sbb-32,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
lkda7-sbb-29,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
lkda7-sbb-27,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
necy9-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1614.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1614.50,,true,,,active
necy7-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1427.90,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1427.90,,true,,,active
necy5-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1241.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1241.40,,true,,,active
neam9-sbb-28,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1634.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1634.70,,true,,,active
neam7-sbb-28,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1443.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1443.10,,true,,,active
neam5-sbb-28,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1251.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1251.50,,true,,,active
lkve9-awa-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1474.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1474.30,,true,,,active
lkve9-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1474.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1474.30,,true,,,active
lkve7-awa-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1310.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1310.40,,true,,,active
lkve7-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1310.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1310.40,,true,,,active
lkve5-awa-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1146.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1146.50,,true,,,active
lkve5-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1146.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1146.50,,true,,,active
lkty9-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1674.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1674.80,,true,,,active
lkty9-awa-28,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1673.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1673.20,,true,,,active
lkty7-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1461.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1461.10,,true,,,active
lkty7-awa-28,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1459.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1459.60,,true,,,active
lkty5-sbb-33,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1247.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1247.50,,true,,,active
lkty5-awa-28,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1246.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1246.00,,true,,,active
lksi9-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1518.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1518.10,,true,,,active
lksi9-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1516.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1516.60,,true,,,active
lksi7-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1343.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1343.70,,true,,,active
lksi7-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1342.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1342.10,,true,,,active
lksi5-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1169.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1169.20,,true,,,active
lksi5-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1167.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1167.70,,true,,,active
lkma9-sbb-34,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1642.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1642.20,,true,,,active
lkma9-awa-36,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1640.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1640.70,,true,,,active
lkma7-sbb-34,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1436.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1436.70,,true,,,active
lkma7-awa-36,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1435.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1435.20,,true,,,active
lkma5-sbb-34,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1231.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1231.20,,true,,,active
lkma5-awa-36,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1229.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1229.70,,true,,,active
lkla9-sbb-47,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1400.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1400.20,,true,,,active
lkla9-awa-05,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1398.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1398.70,,true,,,active
lkla7-sbb-47,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1255.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1255.20,,true,,,active
lkla7-awa-05,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1253.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1253.70,,true,,,active
lkla5-sbb-47,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1110.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1110.20,,true,,,active
lkla5-awa-05,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1108.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1108.70,,true,,,active
lkfr9-sbb-02,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1608.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1608.80,,true,,,active
lkfr7-sbb-02,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1411.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1411.60,,true,,,active
lkfr5-sbb-02,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1214.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1214.50,,true,,,active
lkfo9-sbb-01,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1702.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1702.00,,true,,,active
lkfo9-awa-18,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1700.50,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1700.50,,true,,,active
lkfo7-sbb-01,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1481.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1481.60,,true,,,active
lkfo7-awa-18,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1480.10,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1480.10,,true,,,active
lkfo5-sbb-01,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1261.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1261.20,,true,,,active
lkfo5-awa-18,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1259.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1259.60,,true,,,active
lkfl9-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1575.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1575.30,,true,,,active
lkfl9-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1573.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1573.80,,true,,,active
lkfl7-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1386.60,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1386.60,,true,,,active
lkfl7-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1385.00,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1385.00,,true,,,active
lkfl5-sbb-21,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1197.80,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1197.80,,true,,,active
lkfl5-awa-04,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1196.30,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1196.30,,true,,,active
lkdr9-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1334.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1334.20,,true,,,active
lkdr7-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1205.70,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1205.70,,true,,,active
lkdr5-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1077.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1077.20,,true,,,active
lkda7-sbb-26,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
lkda7-sbb-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
lkda7-sbb-23,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
lkda7-sbb-22,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
lkda7-sbb-13,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
lkda7-sbb-12,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1472.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1472.40,,true,,,active
leda7-sbb-26,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1479.40,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1479.40,,true,,,active
nkda5-sbb-32,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1295.90,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1295.90,,true,,,active
nkda5-sbb-29,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1295.90,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1295.90,,true,,,active
lkda9-awa-32,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1688.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1688.20,,true,,,active
lkda9-awa-29,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1688.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1688.20,,true,,,active
lkda9-awa-27,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1688.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1688.20,,true,,,active
lkda9-awa-26,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1688.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1688.20,,true,,,active
lkda9-awa-24,Unknown Title,,Houston Dining Direct,,"","",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1688.20,,true,true,'0,,,,false,,,,,,,,,,,,,,,lb,,,true,1688.20,,true,,,active
